duplication_type	parent	child	ancestor	parent_mean_TPM	child_mean_TPM	ancestor_mean_TPM	parent_tau	child_tau	ancestor_tau	E_P_A	E_C_A	E_PC_A	CDROM_class	binary_TPM1_class	binary_TPM0.5_class	two_method_agreement	analysis_status	pair_key	trajectory	gene1	gene2	Ks	pair_age
PD	Pbre1_15G662400	Pbre1_15G662800	Prupe.1G516400.1	0.0338405	11.665240333333331	0.6627171666666667	0.8131114117490139	0.7294208159596948	0.9322929956460532	0.9490452362678626	0.7718981813302211	0.7721358198944581	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_15G662400|Pbre1_15G662800	Spe	Pbre1_15G662400	Pbre1_15G662800	0.154398	old
PD	Pbre1_15G675400	Pbre1_15G676200	Prupe.1G523800.1	0.0421088333333333	3.702640166666667	16.2231815	0.9528860589877888	0.6915877492275698	0.8843138037075736	1.0122102227900387	0.7142262225827047	0.7121605450575731	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified	Pbre1_15G675400|Pbre1_15G676200	Spe	Pbre1_15G675400	Pbre1_15G676200	0.326062	old
PD	Pbre1_15G694200	Pbre1_15G694600	Prupe.1G533000.1	43.00163	1.9972668333333328	5.8693550000000005	0.978782920740822	0.8261946634891324	0.8957807487095284	1.1284244624109792	0.7204597617282872	1.0918596138026333	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_15G694200|Pbre1_15G694600	Spe	Pbre1_15G694200	Pbre1_15G694600	0.427712	old
PD	Pbre1_15G694800	Pbre1_15G695400	Prupe.1G533100.1	0.0725711666666666	0.0239436666666666	0.9639371666666668	0.8885725218411273	0.8073575030405727	0.724965144180916	0.5856560471980821	0.4044588408782411	0.532709742260984	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_15G694800|Pbre1_15G695400	Spe	Pbre1_15G694800	Pbre1_15G695400	0.0226768	young
PD	Pbre1_15G733000	Pbre1_15G733800	Prupe.1G558600.1	3.475162833333333	10.967533333333334	1.246016	0.986714631974418	0.8646269903331273	0.9854990189632672	1.2717591104530404	1.169365062381141	1.0850162229511318	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_15G733000|Pbre1_15G733800	Spe	Pbre1_15G733000	Pbre1_15G733800	0.0638886	young
PD	Pbre1_15G744600	Pbre1_15G745200	Prupe.1G566100.1	4.252763	0.2221405	17.662681	0.2298336504286489	0.7974427201942651	0.3868746532647693	0.1319626241022934	0.4892289991527576	0.1386574065737865	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_15G744600|Pbre1_15G745200	Neo(C)	Pbre1_15G744600	Pbre1_15G745200	0.0282147	young
PD	Pbre1_15G766000	Pbre1_15G766400	Prupe.1G578800.1	21.1857135	23.980429666666662	21.297187666666662	0.2209696448810418	0.5109642171375854	0.5646658439378458	0.270738419196997	0.2967667079050402	0.2741955984310216	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_15G766000|Pbre1_15G766400	Con	Pbre1_15G766000	Pbre1_15G766400	0.238471	old
PD	Pbre1_16G145000	Pbre1_16G145400	Prupe.1G265600.1	4.926991	7.731336166666667	99.73151916666669	0.8777463394023352	0.8931746971872231	0.7731886657674936	0.6617492314832795	0.6650716399434208	0.659145124542827	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_16G145000|Pbre1_16G145400	Spe	Pbre1_16G145000	Pbre1_16G145400	0.0680324	young
PD	Pbre1_16G145200	Pbre1_16G145600	Prupe.1G265500.1	0.2446291666666666	2.203509	68.48232266666666	1.0	0.716773105779145	0.4624036739552813	0.9735709519065204	0.4476582866743477	0.4845415524972614	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_16G145200|Pbre1_16G145600	Spe	Pbre1_16G145200	Pbre1_16G145600	0.0664215	young
PD	Pbre1_16G325800	Pbre1_16G326200	Prupe.1G011900.1	4.3655555	0.6232828333333333	1.4952258333333337	0.8589837368048773	0.74922282853048	0.978598687068871	0.9998176315804396	0.7084965037132318	0.9633039905770808	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_16G325800|Pbre1_16G326200	Spe	Pbre1_16G325800	Pbre1_16G326200	0.0200893	young
PD	Pbre1_16G488400	Pbre1_16G488800	Prupe.5G018900.1	0.1101053333333333	0.2487601666666666	34.24159983333333	0.8626140780045862	0.9078505234497872	0.2573002908907636	0.5650659302085831	0.6520817719582638	0.5679936283902896	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_16G488400|Pbre1_16G488800	Spe	Pbre1_16G488400	Pbre1_16G488800	0.0233832	young
PD	Pbre1_17G047200	Pbre1_17G046800	Prupe.3G291000.1	1.902224	1.8125876666666667	1.2654793333333332	0.633773572315721	0.3694949437097535	0.8676293593170028	0.6705507547790607	0.644236223349427	0.6458532893029632	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_17G046800|Pbre1_17G047200	Spe	Pbre1_17G046800	Pbre1_17G047200	0.103228	old
PD	Pbre1_17G099600	Pbre1_17G100200	Prupe.3G261200.1	3.3671033333333336	0.0117893333333333	4.767970666666667	0.9173340728332828	1.0	0.5432740268421865	0.4741819701551508	0.921427421847727	0.4712403737374301	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_17G099600|Pbre1_17G100200	Spe	Pbre1_17G099600	Pbre1_17G100200	0.0738599	old
PD	Pbre1_17G117600	Pbre1_17G116000	Prupe.3G250800.1	24.87554833333333	1.0034223333333332	46.0867035	0.2988524402945542	0.996793057824461	0.2939752515075116	0.1176680341146952	0.8679319466904731	0.1037338135636705	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_17G116000|Pbre1_17G117600	Neo(C)	Pbre1_17G116000	Pbre1_17G117600	0.103663	old
PD	Pbre1_17G211400	Pbre1_17G211800	Prupe.3G193900.1	0.7026635	0.0900381666666666	0.4742248333333333	0.7630383275983583	0.8494216286547716	0.8806998604565826	0.6380732640030896	0.7210746970366607	0.5993057912897105	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_17G211400|Pbre1_17G211800	Spe	Pbre1_17G211400	Pbre1_17G211800	0.0267154	young
PD	Pbre1_17G283200	Pbre1_17G283800	Prupe.3G027700.1	0.0019761666666666	3.3521756666666667	1.559361166666667	1.0	0.9995810474908836	0.8691575939459325	1.1792063793467535	0.4474366700864641	0.4469068022895254	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_17G283200|Pbre1_17G283800	Spe	Pbre1_17G283200	Pbre1_17G283800	0.0835502	young
PD	Pbre1_17G417400	Pbre1_17G418000	Prupe.3G122900.1	17.501305666666667	13.832364833333331	61.533651500000005	0.2980252779743124	0.2968826176959961	0.3507981794559568	0.1747528439252195	0.1272364624091967	0.1501140594768886	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_17G417400|Pbre1_17G418000	Con	Pbre1_17G417400	Pbre1_17G418000	0.0504073	old
PD	Pbre1_17G444600	Pbre1_17G445200	Prupe.3G148000.1	0.0548655	13.952951666666667	29.368444	0.8710619270065699	0.461322448982473	0.4774267994505249	0.4226391620436461	0.1800520960340253	0.1799047129727112	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_17G444600|Pbre1_17G445200	Neo(P)	Pbre1_17G444600	Pbre1_17G445200	0.202978	old
PD	Pbre1_17G468600	Pbre1_17G469200	Prupe.3G113600.1	22.682419166666666	2.551778	22.950595166666663	0.4590058779372876	0.9673471099572004	0.6371568574956541	0.2572573177750197	0.7958004746682066	0.2837179902094815	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_17G468600|Pbre1_17G469200	Neo(C)	Pbre1_17G468600	Pbre1_17G469200	0.223799	old
TRD	Pbre1_15G390800	Pbre1_01G022200	Prupe.7G199400.1	17.639719666666668	0.6665543333333332	55.64434583333333	0.4977385048884553	0.9958199860062068	0.5015764293760362	0.2963562616228625	0.8793350692871629	0.2836081839335317	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G022200|Pbre1_15G390800	Neo(C)	Pbre1_01G022200	Pbre1_15G390800	0.424463	old
TRD	Pbre1_02G237800	Pbre1_01G029400	Prupe.7G148500.1	8.7958195	11.0994685	10.362353333333331	0.7283834563537305	0.2030822699346875	0.4909427213883782	0.2754396809629292	0.1928915328932008	0.1801412412819555	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G029400|Pbre1_02G237800	Con	Pbre1_01G029400	Pbre1_02G237800	0.234654	old
TRD	Pbre1_12G068800	Pbre1_01G034000	Prupe.7G095100.1	1.7499366666666667	2.191729	2.503836833333333	0.6224553631223303	0.8383015398427028	0.5520165077478195	0.4529835922885234	0.6167294879210973	0.5365516939908658	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G034000|Pbre1_12G068800	Spe	Pbre1_01G034000	Pbre1_12G068800	0.0604506	young
TRD	Pbre1_15G606000	Pbre1_01G047200	Prupe.6G161300.1	5.196217833333333	16.212232166666666	37.7578345	0.6923225141031895	0.613769240694627	0.7390448100958558	0.2721285163365269	0.3793877074602951	0.3100451872323368	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G047200|Pbre1_15G606000	Con	Pbre1_01G047200	Pbre1_15G606000	0.212148	old
TRD	Pbre1_15G606000	Pbre1_01G047400	Prupe.6G161300.1	5.196217833333333	9.392251833333331	37.7578345	0.6923225141031895	0.6010305459109649	0.7390448100958558	0.2721285163365269	0.3386649835346522	0.2561775251118388	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G047400|Pbre1_15G606000	Con	Pbre1_01G047400	Pbre1_15G606000	0.138322	old
TRD	Pbre1_15G595600	Pbre1_01G060200	Prupe.6G174100.1	7.249064666666666	4.1884845	13.896104333333334	0.2645776743733906	0.3975879655949121	0.3606571038307063	0.1363671258195646	0.0697687077555721	0.1087921891010407	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G060200|Pbre1_15G595600	Con	Pbre1_01G060200	Pbre1_15G595600	0.158123	old
TRD	Pbre1_09G171600	Pbre1_01G075800	Prupe.3G219400.1	4.556921	6.772990666666667	12.422335666666669	0.7465181328304289	0.4412495109368569	0.1702970387307304	0.3138420108223813	0.1761817264764429	0.1722844681664274	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G075800|Pbre1_09G171600	Con	Pbre1_01G075800	Pbre1_09G171600	0.195063	old
TRD	Pbre1_09G171600	Pbre1_01G076000	Prupe.3G219400.1	4.556921	8.791302	12.422335666666669	0.7465181328304289	0.3429600058492359	0.1702970387307304	0.3138420108223813	0.1645751912310961	0.1802558521097465	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G076000|Pbre1_09G171600	Con	Pbre1_01G076000	Pbre1_09G171600	0.473833	old
TRD	Pbre1_07G206600	Pbre1_01G117400	Prupe.2G154000.1	7.777111666666666	0.0100411666666666	4.724786833333334	0.5125284665216027	1.0	0.757746746717857	0.2332386635805901	1.0497858482982203	0.2337062373700273	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G117400|Pbre1_07G206600	Neo(C)	Pbre1_01G117400	Pbre1_07G206600	0.173828	old
TRD	Pbre1_09G008000	Pbre1_01G135400	Prupe.3G312000.1	42.41078133333333	0.0069323333333333	97.84271583333332	0.5772012599608546	1.0	0.1492718713815887	0.1983490286878904	0.900650706809383	0.1982595541804175	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G135400|Pbre1_09G008000	Neo(C)	Pbre1_01G135400	Pbre1_09G008000	0.100883	young
TRD	Pbre1_16G018800	Pbre1_01G185600	Prupe.1G341200.1	22.376641166666666	2.136905833333333	32.61365033333333	0.1065756607992837	0.6031513063215821	0.5585004227666669	0.1525232146652	0.1544953655806195	0.1424127380393308	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G185600|Pbre1_16G018800	Con	Pbre1_01G185600	Pbre1_16G018800	0.268271	old
TRD	Pbre1_13G152200	Pbre1_01G204400	Prupe.1G258300.1	7.151771666666667	0.354742	16.0832115	0.8228283171525159	0.795049542624922	0.7130083814668057	0.1628411340078887	0.521989641797253	0.1431112285974582	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G204400|Pbre1_13G152200	Neo(C)	Pbre1_01G204400	Pbre1_13G152200	0.150551	old
TRD	Pbre1_01G163800	Pbre1_01G212600	Prupe.2G183000.1	0.4889638333333333	0.2722493333333333	0.7074671666666666	0.5053561851904906	0.7272819877645751	0.719144706211534	0.4653505340356728	0.5428414346586493	0.4312846174968421	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G163800|Pbre1_01G212600	Spe	Pbre1_01G212600	Pbre1_01G163800	0.206245	old
TRD	Pbre1_03G206400	Pbre1_01G289600	Prupe.6G116000.1	15.531133833333334	0.5497623333333334	17.5952375	0.5284364250736096	0.8417438110283084	0.3471391335221822	0.1937192284301579	0.4441863895691668	0.1821934038257331	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G289600|Pbre1_03G206400	Neo(C)	Pbre1_01G289600	Pbre1_03G206400	0.223193	old
TRD	Pbre1_07G439800	Pbre1_01G365600	Prupe.2G294300.1	0.231599	0.3486298333333333	0.653331	0.9226345440845514	0.8148211914920258	0.5151864071004242	0.6347389401052798	0.5540749944143388	0.4170193508621291	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G365600|Pbre1_07G439800	Spe	Pbre1_01G365600	Pbre1_07G439800	0.0772224	young
TRD	Pbre1_01G424800	Pbre1_01G406200	Prupe.2G324300.1	26.682454166666663	1.1852785	39.9875645	0.6142968091459489	0.8248951495992305	0.5777754831876465	0.2843813868824785	0.5041499420147602	0.2619676671287737	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G406200|Pbre1_01G424800	Neo(C)	Pbre1_01G406200	Pbre1_01G424800	0.233923	old
TRD	Pbre1_05G243800	Pbre1_01G418400	Prupe.8G177400.1	22.894692666666668	5.900981666666667	61.44621333333333	0.4071834060688019	0.3809486576096355	0.4695086690313298	0.1808001387001328	0.1643890212572563	0.1556502202171759	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G418400|Pbre1_05G243800	Con	Pbre1_01G418400	Pbre1_05G243800	0.245885	old
TRD	Pbre1_15G255000	Pbre1_02G004200	Prupe.7G270100.1	49.98767083333333	2.1136133333333333	28.1673765	0.3753554658087404	0.9351360631311876	0.6579187423672512	0.2439713733832895	0.5667238017565276	0.240217739438648	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G004200|Pbre1_15G255000	Neo(C)	Pbre1_02G004200	Pbre1_15G255000	0.275295	old
TRD	Pbre1_08G018800	Pbre1_02G032600	Prupe.1G362200.1	89.05260866666667	0.0951151666666666	143.34950466666666	0.2860859932995114	0.7616778930713755	0.3552926529210638	0.0623566230934476	0.459931651761894	0.0625421174532405	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G032600|Pbre1_08G018800	Neo(C)	Pbre1_02G032600	Pbre1_08G018800	0.441264	old
TRD	Pbre1_05G075800	Pbre1_02G138400	Prupe.8G060400.1	20.103575166666666	0.4522221666666667	14.2975385	0.5311104140591336	0.9357620182850108	0.5471676371356167	0.1311305314976024	0.7946613730931507	0.1289521724746404	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G138400|Pbre1_05G075800	Neo(C)	Pbre1_02G138400	Pbre1_05G075800	0.146015	old
TRD	Pbre1_09G306000	Pbre1_02G141000	Prupe.3G040200.1	15.877988166666668	0.1040268333333333	37.42013533333333	0.3233667589036408	0.9189888007203556	0.3695734314760934	0.136368122437671	0.5322170646737007	0.1328697154433076	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G141000|Pbre1_09G306000	Neo(C)	Pbre1_02G141000	Pbre1_09G306000	0.429152	old
TRD	Pbre1_09G204200	Pbre1_02G144200	Prupe.3G202500.1	0.8400065	16.3207255	23.645870166666665	0.916187412840224	0.5379386671253293	0.9244508325786456	0.9562858962030498	0.5840561668778814	0.5938167891502621	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified	Pbre1_02G144200|Pbre1_09G204200	Spe	Pbre1_02G144200	Pbre1_09G204200	0.371728	old
TRD	Pbre1_02G126600	Pbre1_02G145800	Prupe.7G208200.1	5.721657333333333	14.953936333333331	54.28134816666667	0.7085780468586556	0.5034578213827963	0.5067435554566423	0.1483321796488076	0.2253206872728314	0.1445889080679839	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G126600|Pbre1_02G145800	Con	Pbre1_02G145800	Pbre1_02G126600	0.0615125	old
TRD	Pbre1_04G223200	Pbre1_02G155800	Prupe.6G263600.1	0.1425181666666666	0.3775783333333333	0.6857973333333334	0.5815523588419508	0.8684373172850284	0.941569786885941	0.5195354630614735	0.7452435858957213	0.6173997212523482	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_02G155800|Pbre1_04G223200	Spe	Pbre1_02G155800	Pbre1_04G223200	0.315968	old
TRD	Pbre1_05G291800	Pbre1_02G192000	Prupe.8G199400.1	12.337086833333334	22.43663583333333	24.4233295	0.409227336086379	0.739625982017312	0.4161653905192851	0.1792140377179757	0.3586699484887154	0.2434128943474734	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G192000|Pbre1_05G291800	Con	Pbre1_02G192000	Pbre1_05G291800	0.206945	old
TRD	Pbre1_14G221800	Pbre1_02G373200	Prupe.5G113400.1	10.0918195	0.0347836666666666	21.072986	0.2593986285136773	1.0	0.4789230477762986	0.1777686136166623	0.8355900990876737	0.1759389477611695	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G373200|Pbre1_14G221800	Neo(C)	Pbre1_02G373200	Pbre1_14G221800	0.167369	old
TRD	Pbre1_15G497000	Pbre1_02G413800	Prupe.7G134900.1	0.5102285	0.0120251666666666	3.945365333333333	0.8526145220397374	1.0	0.524957382434548	0.4053444769295772	0.9846580451410584	0.392627421771714	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_02G413800|Pbre1_15G497000	Spe	Pbre1_02G413800	Pbre1_15G497000	0.335724	old
TRD	Pbre1_05G060000	Pbre1_02G420600	Prupe.8G047100.1	11.948366666666669	3.177388	13.113808666666667	0.9998633329166738	0.9208207208263296	0.9999327708973048	0.0004248001440604	1.189462030241863	0.2500905856921921	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G420600|Pbre1_05G060000	Neo(C)	Pbre1_02G420600	Pbre1_05G060000	0.153389	old
TRD	Pbre1_07G040600	Pbre1_02G467000	Prupe.2G030100.1	14.312178833333332	4.767942166666667	12.693114666666666	0.2708176917468202	0.5019682158420098	0.5594908133370506	0.1827389752376431	0.0513781975936075	0.1482157888873888	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G467000|Pbre1_07G040600	Con	Pbre1_02G467000	Pbre1_07G040600	0.156126	old
TRD	Pbre1_07G040600	Pbre1_02G467200	Prupe.2G030100.1	14.312178833333332	2.6852135	12.693114666666666	0.2708176917468202	0.5926526997946832	0.5594908133370506	0.1827389752376431	0.0909219518403757	0.1548032941541266	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G467200|Pbre1_07G040600	Con	Pbre1_02G467200	Pbre1_07G040600	0.362818	old
TRD	Pbre1_02G506000	Pbre1_02G484000	Prupe.2G007500.1	116.86752116666666	42.31502866666666	256.3848983333333	0.4948323668289801	0.478344303691976	0.604606501921663	0.242222534878865	0.2972658604288074	0.2463996269076039	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G484000|Pbre1_02G506000	Con	Pbre1_02G484000	Pbre1_02G506000	0.205235	old
TRD	Pbre1_15G539000	Pbre1_02G484800	Prupe.6G213300.1	23.109962	0.0155706666666666	77.58064683333333	0.4334864907161661	0.8279262415866822	0.3923367769318121	0.1749099222834587	0.5029422888036049	0.1746149546376571	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G484800|Pbre1_15G539000	Neo(C)	Pbre1_02G484800	Pbre1_15G539000	0.0854432	young
TRD	Pbre1_02G458800	Pbre1_02G485000	Prupe.2G035500.1	7.612586833333333	8.905369499999999	12.900347833333331	0.3198911201639846	0.3524823401493047	0.7022440887371968	0.2735350345148665	0.2730475717448214	0.2606667330687582	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G458800|Pbre1_02G485000	Con	Pbre1_02G485000	Pbre1_02G458800	0.206451	old
TRD	Pbre1_15G539000	Pbre1_02G487600	Prupe.6G213300.1	23.109962	0.6124235	77.58064683333333	0.4334864907161661	0.9924526937780842	0.3923367769318121	0.1749099222834587	1.0242954000852489	0.1790872077703203	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G487600|Pbre1_15G539000	Neo(C)	Pbre1_02G487600	Pbre1_15G539000	0.0668678	young
TRD	Pbre1_11G001000	Pbre1_03G000800	Prupe.6G000600.1	69.03005633333333	54.503897333333335	70.413543	0.432175185230309	0.4746385845737217	0.4248284427960213	0.0776531254710819	0.1115848353127348	0.0879804662971741	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G000800|Pbre1_11G001000	Con	Pbre1_03G000800	Pbre1_11G001000	0.137944	old
TRD	Pbre1_08G102000	Pbre1_03G068400	Prupe.1G412500.1	2.3352851666666665	0.0243841666666666	13.333779166666666	0.9291890792837936	1.0	0.460721399052757	0.7214132479017401	0.8468715564797926	0.7122987277100474	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_03G068400|Pbre1_08G102000	Spe	Pbre1_03G068400	Pbre1_08G102000	0.403926	old
TRD	Pbre1_11G081200	Pbre1_03G081400	Prupe.6G048900.1	10.9595475	13.947017333333331	65.14216983333333	0.4038961666308308	0.5876705202891603	0.6291865547709599	0.1781610876393886	0.275834428493781	0.2285398561843209	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G081400|Pbre1_11G081200	Con	Pbre1_03G081400	Pbre1_11G081200	0.161234	old
TRD	Pbre1_14G026600	Pbre1_03G095400	Prupe.7G117200.1	0.6259454999999999	0.0146974999999999	8.239688833333332	0.7757001669781032	0.880170459697162	0.890219861034174	0.8376439541563854	0.9394248249115316	0.8325014223394375	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_03G095400|Pbre1_14G026600	Spe	Pbre1_03G095400	Pbre1_14G026600	0.185238	old
TRD	Pbre1_05G283600	Pbre1_03G112200	Prupe.8G193700.1	4.053058833333333	0.0081788333333333	14.399571833333336	0.545756119188602	1.0	0.9621538037417622	0.8711652955877339	1.2766543649415747	0.8713091807040944	Specialization	Specialization	Neofunctionalization(Child)	Specialization	classified	Pbre1_03G112200|Pbre1_05G283600	Spe	Pbre1_03G112200	Pbre1_05G283600	0.112597	old
TRD	Pbre1_02G087600	Pbre1_03G187200	Prupe.7G229200.1	8.9541955	1.2369568333333334	22.41970833333333	0.2820579775269379	0.7719892295767955	0.524557979407889	0.2682985086176913	0.4548147396702899	0.2609027500895979	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G087600|Pbre1_03G187200	Neo(C)	Pbre1_03G187200	Pbre1_02G087600	0.274828	old
TRD	Pbre1_11G222000	Pbre1_03G201200	Prupe.6G113300.1	0.0664943333333333	3.9347675	3.7835241666666666	0.8559362522314305	0.7478139794836003	0.9934886150876066	0.4440744900043625	0.7438118563518225	0.7383221459442904	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_03G201200|Pbre1_11G222000	Spe	Pbre1_03G201200	Pbre1_11G222000	0.248967	old
TRD	Pbre1_02G255800	Pbre1_03G209200	Prupe.7G137400.1	7.511036	0.0093478333333333	12.596848333333332	0.641599382746376	1.0	0.8881898900309706	0.3663849263587551	1.0751317461473422	0.3671716519942997	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G255800|Pbre1_03G209200	Neo(C)	Pbre1_03G209200	Pbre1_02G255800	0.40759	old
TRD	Pbre1_11G250000	Pbre1_03G227600	Prupe.6G130400.1	45.82061766666666	0.0610985	7.957808333333333	0.5386935525054054	0.8213900263876768	0.5470909100854102	0.2383514546466197	0.6460892885124346	0.2387644045546125	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_03G227600|Pbre1_11G250000	Neo(C)	Pbre1_03G227600	Pbre1_11G250000	0.152088	old
TRD	Pbre1_03G215400	Pbre1_03G264400	Prupe.6G122400.1	86.6408595	33.453502	318.734108	0.5120393871541861	0.3179065538944535	0.6458197852456042	0.1447930788865807	0.256068592882209	0.1736240893849409	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G215400|Pbre1_03G264400	Con	Pbre1_03G264400	Pbre1_03G215400	0.0879684	old
TRD	Pbre1_16G429000	Pbre1_03G277800	Prupe.1G082400.1	62.008316666666666	0.0098458333333333	113.93624316666669	0.2925194090039905	0.8387512994557573	0.6089013440121277	0.2645539447720345	0.497414560147347	0.2644820993352021	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_03G277800|Pbre1_16G429000	Neo(C)	Pbre1_03G277800	Pbre1_16G429000	0.194896	old
TRD	Pbre1_11G314200	Pbre1_03G291000	Prupe.4G245700.1	27.196288166666665	0.1036528333333333	15.540706333333333	0.3894014025070984	0.8678991282523663	0.3816323428351762	0.2676301611728464	0.5627349904976676	0.2678689720510831	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_03G291000|Pbre1_11G314200	Neo(C)	Pbre1_03G291000	Pbre1_11G314200	0.164596	old
TRD	Pbre1_17G390800	Pbre1_03G291600	Prupe.3G093900.1	8.565503666666666	11.837918333333333	48.4633425	0.1696867963874799	0.381029732960558	0.6346244272591276	0.2543395853826674	0.2805171027751803	0.2661376866320738	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G291600|Pbre1_17G390800	Con	Pbre1_03G291600	Pbre1_17G390800	0.151415	old
TRD	Pbre1_08G398800	Pbre1_03G296400	Prupe.1G577500.1	40.417676666666665	20.226926	87.8456695	0.1445212675934931	0.3312799730425372	0.5071940801199419	0.1531060151976242	0.2121244681923537	0.1671706867329633	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G296400|Pbre1_08G398800	Con	Pbre1_03G296400	Pbre1_08G398800	0.367584	old
TRD	Pbre1_11G362200	Pbre1_03G336800	Prupe.4G210400.1	23.322211666666664	21.993120166666667	33.5198335	0.4819378307034423	0.2758886140859513	0.53149947602787	0.0709476537642923	0.2167879372889411	0.1148435634808774	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G336800|Pbre1_11G362200	Con	Pbre1_03G336800	Pbre1_11G362200	0.148171	old
