duplication_type	parent	child	ancestor	TPC_Ks	TPCA_Ks	tPC_ratio	CLOUD_class	prob_Conservation	prob_Neofunctionalization_Parent	prob_Neofunctionalization_Child	prob_Subfunctionalization	prob_Specialization
TRD	Pbre1_13G463000	Pbre1_07G457400	Prupe.1G099000.1	1.14995	1.09241	1.0526725313755823	Subfunctionalization	6.444214923184002e-12	1.126014108758461e-16	2.10299000309834e-12	0.9999999999914526	7.134806957154424e-20
TRD	Pbre1_16G330800	Pbre1_07G470800	Prupe.1G014100.1	1.00445	0.203628	4.9327695601783645	Conservation	0.8413187209493951	4.316462639780231e-05	0.004163124860454696	0.1544717429188275	3.246644924848186e-06
TRD	Pbre1_13G324000	Pbre1_07G471000	Prupe.1G014100.1	0.619384	0.193484	3.201215604391061	Conservation	0.7354484509835029	4.0246869746795215e-05	0.00040436738547860925	0.26409978358026853	7.151181003331177e-06
TRD	Pbre1_13G324000	Pbre1_07G471200	Prupe.1G014100.1	1.02886	0.193484	5.317545636848526	Conservation	0.9974445585631213	6.382470492667797e-05	0.001934381061126815	0.0004956476410811732	6.15880297439767e-05
TRD	Pbre1_16G377400	Pbre1_07G472600	Prupe.1G048100.1	0.0590955	0.545312	0.10837007071181269	Subfunctionalization	0.2604398084473995	2.3748083397670494e-05	0.0044772939837726825	0.7350533449390388	5.8045463913161825e-06
TRD	Pbre1_16G353200	Pbre1_07G475600	Prupe.1G031300.1	0.111424	0.599519	0.18585566095486547	Neofunctionalization(Parent)	0.08954279417654906	0.7139349249973312	0.0014356649183101054	0.014239430276017208	0.1808471856317923
TRD	Pbre1_03G101800	Pbre1_07G475800	Prupe.6G056400.1	0.481847	0.449874	1.0710710109941894	Neofunctionalization(Child)	2.1725276442626733e-12	6.042237208749441e-18	0.999982364313025	3.1786250754291677e-09	1.7632506177549548e-05
TRD	Pbre1_01G403200	Pbre1_07G477400	Prupe.2G313100.1	0.53393	0.427895	1.2478061206604423	Subfunctionalization	5.056818937722281e-07	6.045854575635258e-07	9.144948527923529e-08	0.9999987982831635	6.489112021996685e-20
TRD	Pbre1_01G403400	Pbre1_07G477800	Prupe.2G313200.1	0.349824	0.29009	1.2059154055637906	Subfunctionalization	1.035861608479467e-08	0.0003405513808476891	4.10216792640515e-09	0.9996594341582501	1.1821069507067203e-13
TRD	Pbre1_12G437800	Pbre1_07G491000	Prupe.6G364600.1	0.451332	0.254346	1.7744804321672052	Subfunctionalization	2.894731827003527e-09	3.7991773649706364e-10	5.854142649592632e-14	0.9999999967252833	8.656618587608007e-15
TRD	Pbre1_15G218200	Pbre1_08G001000	Prupe.1G479900.1	0.748706	0.473797	1.5802252863568151	Subfunctionalization	4.646259096151005e-31	2.0047826654701335e-27	1.3475026370576393e-40	1.0	1.900515115390939e-48
TRD	Pbre1_15G002200	Pbre1_08G004200	Prupe.1G354600.1	0.139598	0.331132	0.42157810178418276	Conservation	0.9805487877841785	0.006481635218229486	8.307504109976274e-05	0.011261854656688034	0.0016246472998039279
TRD	Pbre1_15G035400	Pbre1_08G040600	Prupe.1G372200.1	0.139145	0.350148	0.3973891040360076	Subfunctionalization	0.02038855730020596	0.001849262781106697	3.923808757021948e-08	0.9777605409721623	1.5997084373624946e-06
TRD	Pbre1_15G038600	Pbre1_08G044600	Prupe.1G373900.1	0.559573	0.286083	1.9559813061244464	Subfunctionalization	8.124966592858385e-06	3.1968890565103708e-06	1.9946043983871968e-10	0.9999886779448901	2.5505250913909054e-18
TRD	Pbre1_15G038800	Pbre1_08G048000	Prupe.1G374000.1	0.235119	0.583089	0.4032300386390414	Neofunctionalization(Parent)	0.1740018996554199	0.8108332474601798	3.5003804059106927e-10	0.015164852534362266	1.2978725238440968e-25
TRD	Pbre1_15G046000	Pbre1_08G051800	Prupe.1G377700.1	0.194247	0.388481	0.5000167318350189	Specialization	0.06786412254055925	0.001238244082557732	5.990746703008678e-05	0.4172877315935521	0.5135499943163009
TRD	Pbre1_13G310000	Pbre1_08G067400	Prupe.1G151200.1	0.241262	0.215571	1.1191765126106943	Conservation	0.992809285289054	0.00033985900468989466	0.0012171501548451286	0.00023250416182530676	0.005401201389585501
TRD	Pbre1_14G167600	Pbre1_08G072000	Prupe.7G021100.1	0.420476	0.329625	1.2756192643155102	Conservation	0.9765586121525818	0.019171391943839742	0.003119757080920441	0.0004212652623908634	0.0007289735602669925
TRD	Pbre1_14G380800	Pbre1_08G073800	Prupe.5G201600.1	0.191602	0.477218	0.4014978479437071	Subfunctionalization	0.01324067234098185	2.9893567392492115e-06	1.983770724364353e-06	0.9867543533315479	1.200006521718406e-09
TRD	Pbre1_06G341600	Pbre1_08G074000	Prupe.5G201700.1	0.0885138	0.388492	0.2278394407092038	Specialization	1.6799297146198167e-08	5.677226482027984e-09	5.628673189811826e-10	1.3724230181030444e-14	0.9999999769605953
TRD	Pbre1_05G292200	Pbre1_08G084600	Prupe.8G199600.1	0.0211584	0.38262	0.055298729810255604	Specialization	0.0046453685742485745	0.12303463183389653	0.025715671083300893	3.461605206661574e-05	0.8465697124564874
TRD	Pbre1_15G106000	Pbre1_08G105600	Prupe.1G410800.1	0.217712	0.404828	0.5377888881203868	Subfunctionalization	0.0015462429681461574	1.6507635908522725e-06	0.0011179798380668452	0.9973194823733681	1.464405682798205e-05
TRD	Pbre1_15G101200	Pbre1_08G111000	Prupe.1G408500.1	2.47901	0.219871	11.27483842798732	Subfunctionalization	3.689995666412878e-06	1.929322448120606e-09	8.59209518343495e-07	0.9999954488243176	4.117527261995091e-11
TRD	Pbre1_09G270800	Pbre1_08G112000	Prupe.3G019200.1	0.854501	0.287713	2.9699770257165996	Conservation	0.9716345989942224	9.358443849991057e-09	3.425133252533237e-06	0.02836195938264309	7.1314380176245505e-09
TRD	Pbre1_14G039400	Pbre1_08G112800	Prupe.7G110600.1	0.688414	0.734876	0.9367757281500553	Conservation	0.9989724281541169	3.114620698912716e-05	0.0008456575427332831	0.00013696614825467807	1.3801947906117696e-05
TRD	Pbre1_15G099000	Pbre1_08G114200	Prupe.1G407400.1	0.881223	0.504108	1.7480837439596277	Subfunctionalization	1.2583000320704008e-19	9.730661579062606e-24	1.164943030367102e-20	1.0	2.5331778050813934e-20
TRD	Pbre1_15G115000	Pbre1_08G124800	Prupe.1G416200.1	0.255272	0.320565	0.7963189992669194	Subfunctionalization	4.069218435626219e-07	8.627511768280643e-10	6.424838035872708e-08	0.9999995085541721	1.9412852876348978e-08
TRD	Pbre1_15G116800	Pbre1_08G126800	Prupe.1G417200.1	0.681875	0.474501	1.4370359598820657	Neofunctionalization(Child)	0.00017386073622791348	6.026823275530305e-06	0.9484745297884581	0.000732769825579602	0.05061281282645879
TRD	Pbre1_09G087800	Pbre1_08G133000	Prupe.3G266700.1	0.259575	0.257258	1.0090065226348646	Conservation	0.9918495932911349	9.907834385613453e-05	0.0007421544267552318	0.00545963837525989	0.001849535562993952
TRD	Pbre1_01G322600	Pbre1_08G136800	Prupe.2G273300.1	0.484387	0.458312	1.056893557227391	Conservation	0.9999999339125082	3.1557611079628054e-08	1.31454853484456e-12	5.637992136099712e-10	3.396476697569354e-08
TRD	Pbre1_15G132200	Pbre1_08G142800	Prupe.1G425000.1	0.443715	0.261835	1.6946359348444633	Conservation	0.5397172001350318	0.43094868020894006	1.5599822582384912e-05	0.021384369876600542	0.007934149956845275
TRD	Pbre1_08G158600	Pbre1_08G161600	Prupe.1G433000.1	0.601363	0.367193	1.6377300220864777	Subfunctionalization	0.33168575853092636	0.016723049706451904	0.01215011018956076	0.4845974074124631	0.15484367416059788
TRD	Pbre1_15G147600	Pbre1_08G171000	Prupe.1G433800.1	0.83615	0.347417	2.406761902842981	Conservation	0.8381435652248466	0.01902375784336278	0.004595742637021533	0.13823366900925282	3.2652855161766113e-06
TRD	Pbre1_13G402800	Pbre1_08G171400	Prupe.1G071300.1	0.0259838	0.653404	0.03976682113975427	Neofunctionalization(Parent)	2.9841780664806277e-06	0.9934446974834806	4.632820513285795e-12	0.0065523181375345815	1.9628549740537103e-10
TRD	Pbre1_08G186000	Pbre1_08G176200	Prupe.1G444800.1	0.048788	0.407154	0.11982689596565427	Neofunctionalization(Child)	0.002477174355640295	5.25008556349195e-12	0.9943118740762199	0.0009969657309562238	0.002213985831933287
TRD	Pbre1_11G042800	Pbre1_08G176400	Prupe.6G022800.1	0.677462	0.933745	0.7255321313634878	Neofunctionalization(Child)	0.0005931556114533937	1.4475688532231825e-10	0.9253317374494067	0.07211917655278448	0.0019559302415987686
TRD	Pbre1_08G185800	Pbre1_08G177000	Prupe.1G444700.1	0.103275	0.613896	0.16822882051683022	Neofunctionalization(Parent)	0.00044712947132191774	0.9975453896385607	0.0006309900939485218	0.0005644076464876495	0.0008120831496813579
TRD	Pbre1_08G185400	Pbre1_08G177200	Prupe.1G444600.1	0.291601	0.279122	1.0447080488101979	Neofunctionalization(Child)	0.0015920458936560201	0.0034625347950876344	0.9784818752093156	0.016460744344901045	2.7997570398161874e-06
TRD	Pbre1_04G204000	Pbre1_08G179400	Prupe.6G253500.1	0.887235	0.43094	2.058836496960134	Neofunctionalization(Parent)	0.007614258478206753	0.9923249801549846	1.0663522874958306e-11	5.5736459152701635e-05	5.024896992108469e-06
TRD	Pbre1_08G181800	Pbre1_08G184000	Prupe.1G443500.1	0.442505	0.214769	2.0603764975392167	Subfunctionalization	0.01346112057646662	0.001156677837010068	0.18395235893265707	0.7911095655913991	0.01032027706246704
TRD	Pbre1_14G006800	Pbre1_08G186200	Prupe.7G005900.1	0.812952	0.353266	2.301246086518374	Specialization	9.076412235680623e-07	0.012456768218699694	0.06087346463771801	0.06601712220020152	0.8606517373021573
TRD	Pbre1_15G167800	Pbre1_08G190400	Prupe.1G447200.1	0.169866	0.385758	0.4403434277448556	Subfunctionalization	6.791588011228131e-18	7.978890838416203e-05	2.1884442167914052e-08	0.8841008781858151	0.11581931102135867
TRD	Pbre1_09G406200	Pbre1_08G206400	Prupe.3G121900.1	1.41129	0.941846	1.498429679586684	Subfunctionalization	0.3804719532634732	0.09815010541093463	0.0028714506936129854	0.3904124047954145	0.1280940858365646
TRD	Pbre1_05G199400	Pbre1_08G222200	Prupe.8G153900.1	0.200663	0.909912	0.22053011719814664	Neofunctionalization(Child)	0.03877284629618388	3.327773331034642e-08	0.958672235338529	0.002100517594667257	0.000454367492886593
TRD	Pbre1_08G219200	Pbre1_08G224200	Prupe.1G463700.1	0.2568	0.355189	0.7229953630320759	Neofunctionalization(Child)	0.058525225168561526	0.07178962031192186	0.8305593014773699	0.03791762750534342	0.001208225536803317
TRD	Pbre1_04G138600	Pbre1_08G227200	Prupe.5G075200.1	2.2444	1.60329	1.3998715141989284	Conservation	0.5860374434620469	0.32271065752690975	0.011287780596236339	0.07091528338145352	0.009048835033353402
TRD	Pbre1_04G138600	Pbre1_08G227400	Prupe.5G075200.1	0.294561	1.60329	0.18372284490017401	Specialization	0.0004456609214330884	0.00020240171949831268	0.005712267734451714	0.07177299443649358	0.9218666751881234
TRD	Pbre1_06G109400	Pbre1_08G227600	Prupe.5G075100.1	0.0322706	0.30416	0.10609744871120465	Neofunctionalization(Parent)	0.1630102220882385	0.7366038129509377	0.0016072557320753608	0.000545385914075598	0.09823332331467294
TRD	Pbre1_10G293800	Pbre1_08G228400	Prupe.8G204500.1	1.12253	0.363219	3.090504626685278	Neofunctionalization(Child)	5.662471529873044e-12	5.012717837619454e-18	0.999999992871468	2.9063234808335567e-09	4.21654597293836e-09
TRD	Pbre1_02G205200	Pbre1_08G230800	Prupe.7G166200.1	0.244131	0.317528	0.7688487314504547	Neofunctionalization(Child)	4.123774639934058e-05	1.1319286930707808e-12	0.9999585330684037	4.166377632399243e-09	2.250176873214632e-07
TRD	Pbre1_05G497000	Pbre1_08G231200	Prupe.4G066000.1	0.445962	0.466879	0.9551982419427733	Conservation	0.9926787668452534	0.006732759809665115	2.0932683286055137e-08	0.00042427082607628537	0.00016418158632200834
TRD	Pbre1_05G568800	Pbre1_08G232000	Prupe.4G022300.1	0.384751	0.387509	0.9928827459491264	Neofunctionalization(Child)	0.04596440087938284	5.70850126722788e-06	0.897169198889805	0.0194804043039801	0.03738028742556496
TRD	Pbre1_08G213400	Pbre1_08G233000	Prupe.1G459500.1	0.157276	0.448676	0.35053356988116147	Neofunctionalization(Parent)	0.28225289256006525	0.6839844586132373	9.595049978867265e-05	0.027515968960045444	0.006150729366863295
TRD	Pbre1_15G208000	Pbre1_08G235800	Prupe.1G471700.1	0.313337	0.348451	0.8992282989573855	Neofunctionalization(Parent)	0.048806558232442385	0.8167473908490843	1.7184522713435243e-06	0.11088606997016487	0.02355826249603705
TRD	Pbre1_15G208600	Pbre1_08G237200	Prupe.1G472100.1	0.142945	0.415692	0.3438723862860002	Neofunctionalization(Parent)	0.013735755647666506	0.7984732163184751	0.00014079007725657834	0.18763752362024547	1.2714336356345371e-05
TRD	Pbre1_15G758600	Pbre1_08G239600	Prupe.1G575200.1	1.62375	1.15316	1.4080873426064033	Conservation	0.9128473611904316	0.024843442187201997	0.023220056658080784	0.03886762636570378	0.00022151359858171648
TRD	Pbre1_03G459800	Pbre1_08G249400	Prupe.8G254400.1	0.132548	0.210046	0.6310427239747484	Neofunctionalization(Child)	0.0006863339697067752	9.800314969673507e-08	0.9658248359594935	0.019930605268223423	0.013558126799426567
TRD	Pbre1_15G228200	Pbre1_08G256400	Prupe.1G484900.1	0.187713	0.264402	0.7099530260739327	Subfunctionalization	0.001193100361521334	0.10766789669089917	0.008170790977034603	0.6153847380026525	0.2675834739678923
TRD	Pbre1_15G237000	Pbre1_08G260400	Prupe.1G489000.1	0.297677	0.318974	0.9332328026735722	Neofunctionalization(Child)	0.14210086128562704	0.006698633066545355	0.5847211183730421	0.2664488124791161	3.057479566929924e-05
TRD	Pbre1_02G340800	Pbre1_08G265400	Prupe.2G133100.1	1.33255	0.451593	2.9507764735060107	Neofunctionalization(Child)	0.009490125191650526	0.007218169835815309	0.7254572253246847	0.2408049269786783	0.017029552669171333
TRD	Pbre1_15G625600	Pbre1_08G273000	Prupe.1G498000.1	0.21945	0.473868	0.46310364911747576	Neofunctionalization(Parent)	5.1731747342629076e-05	0.999850323761068	2.9746935269582303e-10	9.540315106010656e-05	2.5410430600904888e-06
TRD	Pbre1_15G625600	Pbre1_08G273200	Prupe.1G498000.1	0.402898	0.473868	0.8502325542134096	Neofunctionalization(Parent)	0.004070698225372786	0.9881476860999245	2.8862266105846644e-09	0.007771331349267042	1.0281439209024973e-05
TRD	Pbre1_15G626800	Pbre1_08G274400	Prupe.1G499400.1	0.19186	0.314327	0.6103834541735199	Neofunctionalization(Child)	9.45366747224198e-10	1.8075522306293703e-09	0.9953905613519025	0.0015908190719799644	0.003018616823198444
TRD	Pbre1_15G626800	Pbre1_08G274600	Prupe.1G499400.1	0.223823	0.314327	0.7120705507321992	Neofunctionalization(Child)	0.0001469188315665725	1.0184385459948014e-07	0.9991582700379973	0.00021956520355608775	0.00047514408302544605
TRD	Pbre1_15G626800	Pbre1_08G274800	Prupe.1G499400.1	0.343655	0.314327	1.0933041068695974	Neofunctionalization(Child)	0.004335250868223184	0.0008314382865757253	0.9843640642589007	1.6899418733929826e-05	0.010452347167566737
TRD	Pbre1_15G628000	Pbre1_08G277000	Prupe.1G499900.1	0.114213	0.289873	0.39401048045178405	Neofunctionalization(Parent)	0.00044166708902601586	0.7480050270101725	1.527770047767426e-07	0.22777565965109572	0.023777493472701115
TRD	Pbre1_15G628000	Pbre1_08G277200	Prupe.1G499900.1	0.233725	0.289873	0.8063013802596309	Subfunctionalization	1.770750355140312e-05	0.00012550318951859714	0.003963095009106058	0.9958936942978213	2.5453475424267676e-15
TRD	Pbre1_09G336000	Pbre1_08G278400	Prupe.3G057200.1	0.692539	0.425708	1.626793482856794	Subfunctionalization	0.29157983718469405	0.0006789686365537696	0.09417173584838799	0.5709217416078766	0.04264771672248755
TRD	Pbre1_17G330600	Pbre1_08G278600	Prupe.3G057300.1	0.0954733	0.384679	0.24818952945182868	Neofunctionalization(Child)	2.822409120027227e-23	3.213950486304868e-36	0.9961329620649463	6.105995809367493e-07	0.0038664273354728717
TRD	Pbre1_15G635600	Pbre1_08G286400	Prupe.1G502900.1	0.237312	0.245255	0.9676133004423967	Neofunctionalization(Child)	0.004381918267080071	4.122723618668501e-08	0.9911198646777191	0.0009883921275722265	0.0035097837003923212
TRD	Pbre1_17G387000	Pbre1_08G287800	Prupe.3G092800.1	1.83294	0.296124	6.1897718523321315	Conservation	0.9999340308604342	1.726428063774534e-07	6.19585467943048e-05	3.837949961709946e-06	3.2883251615817663e-15
TRD	Pbre1_07G370800	Pbre1_08G294000	Prupe.2G256100.1	0.528089	0.374301	1.4108671897750742	Subfunctionalization	2.5618748573446804e-07	2.0549121449883996e-05	3.614217265159844e-09	0.99997913499767	5.607917719190028e-08
TRD	Pbre1_15G197600	Pbre1_08G294400	Prupe.1G463000.1	0.0316681	0.393334	0.08051198218308103	Subfunctionalization	8.112023440435072e-05	1.4139959743064848e-05	2.4129146915390135e-06	0.9999023268911514	9.585689208275032e-15
TRD	Pbre1_17G106600	Pbre1_08G297800	Prupe.3G257500.1	0.120887	0.538689	0.22440963153136598	Subfunctionalization	5.9908929104631064e-05	6.9176287378701e-06	4.2440929613039947e-07	0.9999326797087489	6.932411254203456e-08
TRD	Pbre1_15G652600	Pbre1_08G299400	Prupe.1G511800.1	0.209742	0.478532	0.4383029766034455	Subfunctionalization	0.28401010138270744	0.002672058785434367	0.0032496406920102952	0.7100393610888774	2.8838050970445933e-05
TRD	Pbre1_02G052200	Pbre1_08G301400	Prupe.7G246700.1	0.0790586	0.268832	0.2940818057374122	Conservation	0.7825634524302856	0.010429662344350284	3.7290505847913704e-05	0.2069464460375437	2.3148681972571154e-05
TRD	Pbre1_12G006600	Pbre1_08G313600	Prupe.7G003700.1	0.807212	0.33348	2.4205709487825358	Conservation	0.9055336076338268	0.006896145244164403	0.001542700463186495	0.08574032976272206	0.0002872168961000496
TRD	Pbre1_07G382400	Pbre1_08G319200	Prupe.2G263500.1	0.428123	0.402459	1.063767986304195	Subfunctionalization	0.17332829114314283	0.0016119389419104757	0.0001353661212864883	0.8249243863671311	1.7426529151770374e-08
TRD	Pbre1_04G254600	Pbre1_08G321200	Prupe.6G280400.1	1.3383	1.02672	1.3034712482468442	Subfunctionalization	0.012487090647138478	1.0491414831150393e-05	0.0012366690898645584	0.9862640894752377	1.659372927954578e-06
TRD	Pbre1_14G059000	Pbre1_08G321800	Prupe.7G099300.1	1.22015	1.44559	0.8440498343237018	Subfunctionalization	0.08287861573501112	2.5363256875630976e-05	4.5869792544492955e-05	0.916989483371392	6.066784417671734e-05
TRD	Pbre1_15G681200	Pbre1_08G324200	Prupe.1G525900.1	0.127159	0.494963	0.25690607176698055	Conservation	0.7066902723549294	0.008620780736292757	0.015916558139539412	8.391365728312582e-06	0.26876399740351
TRD	Pbre1_15G698800	Pbre1_08G339600	Prupe.1G535400.1	0.111064	0.220697	0.5032420014771383	Conservation	0.990000342929821	0.0013582169614868801	0.0004281227770079435	0.008189887242269779	2.343008941469218e-05
TRD	Pbre1_12G359000	Pbre1_08G343600	Prupe.6G321700.1	0.740445	0.467556	1.5836498729563946	Conservation	0.9201000428778523	0.0005597236328073474	0.000159999071982633	0.07858192619441164	0.0005983082229460006
TRD	Pbre1_13G243600	Pbre1_08G344800	Prupe.1G106500.1	2.5662	0.254975	10.064516129032256	Subfunctionalization	1.6831612084762338e-06	7.610828814452355e-09	5.245706882142815e-07	0.9999977361310236	4.852625078921788e-08
TRD	Pbre1_15G125600	Pbre1_08G350200	Prupe.1G422100.1	0.183883	0.379741	0.48423267437542955	Specialization	8.793404350112248e-06	8.304431114538917e-08	6.738056542413672e-07	0.002361964527498544	0.9976284852181859
TRD	Pbre1_10G364800	Pbre1_08G351200	Prupe.4G132400.1	0.425402	1.6714	0.2545183678353476	Subfunctionalization	0.0002167862130066663	1.314955066676997e-06	0.0007883813398093931	0.9989666297336819	2.6887758435517672e-05
TRD	Pbre1_12G390200	Pbre1_08G353200	Prupe.6G337600.1	0.12821	0.31594	0.40580489966449323	Subfunctionalization	3.0917098908027027e-09	2.473971773717349e-13	4.1430721643331876e-10	0.9999999964927211	1.0143827015807463e-12
TRD	Pbre1_03G464400	Pbre1_08G353600	Prupe.8G256500.1	2.09593	0.649526	3.226860818504571	Subfunctionalization	0.0025915334315349276	4.246571197784639e-06	2.1606999329071508e-06	0.9974020503463408	8.950993664395661e-09
TRD	Pbre1_17G099600	Pbre1_08G359000	Prupe.3G261200.1	0.357427	0.4484	0.7971164139161463	Conservation	0.7748801560427706	0.011616108017064586	0.0853721120769799	0.06329838111027913	0.06483324275290568
TRD	Pbre1_15G415800	Pbre1_08G359600	Prupe.7G182300.1	1.68742	0.716147	2.3562480887303865	Conservation	0.9885478612766788	5.336036538360969e-06	0.0037307218003762186	0.00719171674218666	0.0005243641442199535
TRD	Pbre1_10G153400	Pbre1_08G380800	Prupe.8G120800.1	0.210652	0.713168	0.29537500280438833	Conservation	0.8093427537466805	0.05748619002145377	0.12563724883899732	0.00013355043620013417	0.007400256956668338
TRD	Pbre1_09G037000	Pbre1_08G382200	Prupe.3G295400.1	0.903836	0.380087	2.377971359188817	Neofunctionalization(Child)	0.4477994047926537	1.3946906138024228e-06	0.5521968558205193	5.263018905942913e-07	1.8183943226817946e-06
TRD	Pbre1_02G377600	Pbre1_08G383000	Prupe.2G103200.1	0.737682	0.877148	0.8410006065111018	Conservation	0.9999987150398466	1.2726258682412067e-06	6.528132617046601e-09	5.798608154395065e-09	7.544307445486949e-12
TRD	Pbre1_09G101200	Pbre1_08G386000	Prupe.3G260300.1	0.838292	0.363974	2.3031645117508392	Subfunctionalization	0.04275950186489398	0.001271495534362053	1.0923029982033958e-05	0.95595807956268	8.082082409417299e-12
TRD	Pbre1_06G070400	Pbre1_08G390600	Prupe.5G048100.1	0.900287	0.433764	2.0755226344279376	Subfunctionalization	4.568216393953663e-05	1.4573722861282198e-08	1.8056545380786123e-05	0.9999362467169567	8.020462470033139e-25
TRD	Pbre1_15G757200	Pbre1_08G393800	Prupe.1G573400.1	0.253015	0.265886	0.9515920356844662	Subfunctionalization	0.0005783855227843516	1.0912213923398323e-05	1.3310652887444148e-10	0.9994107021292189	9.669837968195513e-13
TRD	Pbre1_07G239000	Pbre1_08G403600	Prupe.2G162600.1	0.228299	0.317183	0.7197706056125328	Conservation	0.9887252741280497	0.0023376768251215734	0.00035203639907979716	2.7205613313840836e-05	0.00855780703443498
TRD	Pbre1_08G415600	Pbre1_08G408800	Prupe.1G588000.1	0.0923371	0.355695	0.2595962833326305	Subfunctionalization	0.008841269632667851	3.954346154056012e-05	3.66953229048762e-07	0.991110725083378	8.094869184494257e-06
TRD	Pbre1_17G002200	Pbre1_09G002400	Prupe.3G314900.1	0.152985	0.303305	0.5043932675030086	Conservation	0.9661938591036937	0.00042148588653296486	0.032826393458464984	1.3370277971878495e-06	0.0005569245235110332
TRD	Pbre1_17G003000	Pbre1_09G003200	Prupe.3G314500.1	0.0868016	0.295282	0.29396170440460306	Subfunctionalization	0.146857018197724	0.022333895438537386	0.0026265377749765985	0.8281825485887172	4.49427364763034e-14
TRD	Pbre1_13G229400	Pbre1_09G017600	Prupe.1G211500.1	0.864664	0.388791	2.223981522206018	Conservation	0.9950946453377878	2.637920188328575e-05	0.0014733962779524391	0.0034055791143826953	6.799376839999198e-11
TRD	Pbre1_16G129400	Pbre1_09G025200	Prupe.1G276500.1	0.23443	0.693849	0.33786890231159805	Conservation	0.5381511329819801	0.16204180615438585	0.000525420325185785	0.00985427887956235	0.2894273616588858
TRD	Pbre1_06G109400	Pbre1_09G039600	Prupe.5G075100.1	0.225566	0.30416	0.7416031036296686	Specialization	0.4377272095682512	0.0039966604494527675	0.0006084016554152392	1.2791331697782043e-05	0.557654936995183
TRD	Pbre1_04G138600	Pbre1_09G039800	Prupe.5G075200.1	0.369114	1.60329	0.23022285425593622	Specialization	0.09420137919457205	0.0070108070229384445	0.007558955788390329	7.921574980245638e-05	0.8911496422442968
TRD	Pbre1_15G766000	Pbre1_09G044800	Prupe.1G578800.1	0.462132	0.228971	2.0182992606050547	Subfunctionalization	0.3723587176044287	0.008469449635179297	0.0046704551179317	0.6144807800513153	2.059759114499801e-05
TRD	Pbre1_12G266600	Pbre1_09G073800	Prupe.6G268000.1	0.127964	0.430824	0.297021521549403	Specialization	1.532416344487074e-05	3.5303675033750184e-06	2.434874536442794e-07	1.0150874419885583e-06	0.9999798868941562
TRD	Pbre1_15G447200	Pbre1_09G075200	Prupe.7G163100.1	1.76467	0.349502	5.049098431482509	Specialization	5.911554528780272e-08	5.393341250195214e-10	4.673921819937951e-09	4.438407270065475e-05	0.9999555515984981
TRD	Pbre1_16G158400	Pbre1_09G085600	Prupe.1G258300.1	0.710517	0.422697	1.6809132783057366	Conservation	0.9565141198660869	0.01360820204129679	0.00814329348242421	6.2902251611385115e-06	0.021728094385031056
TRD	Pbre1_13G152200	Pbre1_09G085800	Prupe.1G258300.1	0.124645	0.483064	0.25802999188513326	Subfunctionalization	0.0007603551412993112	2.7516748859169683e-06	0.0007878158935140586	0.9984461308588904	2.9464314102706983e-06
TRD	Pbre1_13G011800	Pbre1_09G091800	Prupe.1G346100.1	0.796218	0.398772	1.9966747916102434	Subfunctionalization	0.21324465907213094	5.2985412563224824e-08	1.7067161781364206e-09	0.7867552756093916	1.0626348750135004e-08
TRD	Pbre1_05G327800	Pbre1_09G098400	Prupe.8G215800.1	0.813645	0.255722	3.1817559693729907	Conservation	0.9997915677283453	4.164661594779127e-11	2.553591375931983e-07	0.0002081765773432585	2.935271947322023e-10
TRD	Pbre1_17G099000	Pbre1_09G099800	Prupe.3G261400.1	1.07285	0.697682	1.5377349566134715	Subfunctionalization	2.3975951322025206e-22	2.3735043246139626e-27	1.021881873023386e-23	1.0	1.2970655853855387e-27
TRD	Pbre1_05G457200	Pbre1_09G100400	Prupe.4G088800.1	0.0517746	0.293633	0.17632418699533092	Subfunctionalization	7.521539647145989e-22	2.1494041351539107e-27	1.107090254553569e-22	1.0	3.7355769081312087e-22
TRD	Pbre1_12G426000	Pbre1_09G105800	Prupe.6G358100.1	0.69356	0.338321	2.0500057637569054	Conservation	0.9919371268534685	6.030812005754473e-10	0.008062788808659377	8.3734032010848e-08	7.592350122021972e-13
TRD	Pbre1_04G056400	Pbre1_09G109000	Prupe.1G186600.1	0.471328	0.350212	1.3458362363368475	Conservation	0.9999974813562476	1.7672231553339233e-07	5.637998957877749e-07	1.760511826086971e-06	1.760971506250789e-08
TRD	Pbre1_17G127600	Pbre1_09G128600	Prupe.3G245900.1	0.422623	0.375075	1.1267693128041059	Conservation	0.9998997798041963	4.655480578586305e-06	1.6996532212819193e-06	9.386444660834137e-05	6.153955380753242e-10
TRD	Pbre1_12G039600	Pbre1_09G133600	Prupe.7G114200.1	0.119765	0.327897	0.3652518931249752	Specialization	0.0001230842454069995	9.106923731256686e-09	0.14022103162862165	0.02258429655044028	0.8370715784686072
TRD	Pbre1_05G398800	Pbre1_09G137200	Prupe.4G125000.1	0.551374	0.310394	1.7763680998988383	Neofunctionalization(Child)	0.00014933700953645497	3.1034145092812285e-11	0.9072600798948631	0.044841523855891637	0.04774905920867475
TRD	Pbre1_05G035200	Pbre1_09G142400	Prupe.8G027900.1	0.182658	0.296678	0.6156776033275133	Neofunctionalization(Child)	2.996915793640643e-06	5.678004234034621e-14	0.961397425254992	0.03859956793955955	9.889598023506331e-09
